Site4,Year,Max Temp,Min Temp,Avg Temp,HDDs,CDDs,Precipitation Water Equiv,Snowfall,Snow/Ice Depth,Full Date
HOU,1997,71,42,56.5,8.5,0,0,0,0,2/17/97
HOU,1997,73,50,61.5,3.5,0,1.00E-04,0,0,2/18/97
HOU,1997,72,62,67,0,2,0.04,0,0,2/19/97
HOU,1997,71,62,66.5,0,1.5,1.78,0,0,2/20/97
HOU,1997,75,52,63.5,1.5,0,0,0,0,2/21/97
HOU,1997,64,45,54.5,10.5,0,0,0,0,2/22/97
HOU,1997,58,53,55.5,9.5,0,1.00E-04,0,0,2/23/97
HOU,1997,54,50,52,13,0,0.76,0,0,2/24/97
HOU,1997,58,47,52.5,12.5,0,1.00E-04,0,0,2/25/97
HOU,1997,72,51,61.5,3.5,0,0.14,0,0,2/26/97
HOU,1997,61,49,55,10,0,0.01,0,0,2/27/97
HOU,1997,77,56,66.5,0,1.5,1.00E-04,0,0,2/28/97
HOU,1997,74,69,71.5,0,6.5,0.13,0,0,3/1/97
HOU,1997,71,49,60,5,0,0.04,0,0,3/2/97
HOU,1997,74,43,58.5,6.5,0,0,0,0,3/3/97
HOU,1997,77,54,65.5,0,0.5,1.00E-04,0,0,3/4/97
HOU,1997,78,55,66.5,0,1.5,1.00E-04,0,0,3/5/97
HOU,1997,67,46,56.5,8.5,0,0,0,0,3/6/97
HOU,1997,67,50,58.5,6.5,0,1.00E-04,0,0,3/7/97
HOU,1997,75,59,67,0,2,0,0,0,3/8/97
HOU,1997,80,63,71.5,0,6.5,0,0,0,3/9/97
HOU,1997,81,63,72,0,7,1.00E-04,0,0,3/10/97
HOU,1997,70,63,66.5,0,1.5,0.24,0,0,3/11/97
HOU,1997,69,64,66.5,0,1.5,1.86,0,0,3/12/97
HOU,1997,79,63,71,0,6,1.00E-04,0,0,3/13/97
HOU,1997,71,54,62.5,2.5,0,1.00E-04,0,0,3/14/97
HOU,1997,62,51,56.5,8.5,0,0,0,0,3/15/97
HOU,1997,61,58,59.5,5.5,0,0.71,0,0,3/16/97
HOU,1997,76,59,67.5,0,2.5,0.85,0,0,3/17/97
HOU,1997,73,63,68,0,3,0.83,0,0,3/18/97
HOU,1997,64,50,57,8,0,0,0,0,3/19/97
HOU,1997,71,46,58.5,6.5,0,0,0,0,3/20/97
HOU,1997,80,50,65,0,0,0,0,0,3/21/97
HOU,1997,81,56,68.5,0,3.5,0,0,0,3/22/97
HOU,1997,77,63,70,0,5,0.01,0,0,3/23/97
HOU,1997,78,61,69.5,0,4.5,0,0,0,3/24/97
HOU,1997,80,61,70.5,0,5.5,0.79,0,0,3/25/97
HOU,1997,71,57,64,1,0,1.00E-04,0,0,3/26/97
HOU,1997,75,59,67,0,2,1.00E-04,0,0,3/27/97
HOU,1997,84,69,76.5,0,11.5,0,0,0,3/28/97
HOU,1997,84,70,77,0,12,0,0,0,3/29/97
HOU,1997,73,62,67.5,0,2.5,0.6,0,0,3/30/97
HOU,1997,67,60,63.5,1.5,0,1.00E-04,0,0,3/31/97
HOU,1997,71,60,65.5,0,0.5,,0,0,4/1/97
HOU,1997,70,63,66.5,0,1.5,,0,0,4/2/97
HOU,1997,70,65,67.5,0,2.5,,0,0,4/3/97
HOU,1997,77,69,73,0,8,,0,0,4/4/97
HOU,1997,75,57,66,0,1,,0,0,4/5/97
HOU,1997,82,52,67,0,2,,0,0,4/6/97
HOU,1997,76,57,66.5,0,1.5,,0,0,4/7/97
HOU,1997,66,60,63,2,0,,0,0,4/8/97
HOU,1997,76,55,65.5,0,0.5,,0,0,4/9/97
HOU,1997,76,58,67,0,2,,0,0,4/10/97
HOU,1997,74,54,64,1,0,,0,0,4/11/97
HOU,1997,62,44,53,12,0,,0,0,4/12/97
HOU,1997,60,45,52.5,12.5,0,,0,0,4/13/97
HOU,1997,64,50,57,8,0,,0,0,4/14/97
HOU,1997,69,48,58.5,6.5,0,,0,0,4/15/97
HOU,1997,75,48,61.5,3.5,0,,0,0,4/16/97
HOU,1997,77,55,66,0,1,,0,0,4/17/97
HOU,1997,70,53,61.5,3.5,0,,0,0,4/18/97
HOU,1997,74,57,65.5,0,0.5,,0,0,4/19/97
HOU,1997,79,57,68,0,3,,0,0,4/20/97
HOU,1997,85,66,75.5,0,10.5,,0,0,4/21/97
HOU,1997,82,63,72.5,0,7.5,,0,0,4/22/97
HOU,1997,80,57,68.5,0,3.5,,0,0,4/23/97
HOU,1997,78,61,69.5,0,4.5,,0,0,4/24/97
HOU,1997,69,59,64,1,0,,0,0,4/25/97
HOU,1997,67,59,63,2,0,,0,0,4/26/97
HOU,1997,60,55,57.5,7.5,0,,0,0,4/27/97
HOU,1997,75,55,65,0,0,,0,0,4/28/97
HOU,1997,82,55,68.5,0,3.5,,0,0,4/29/97
HOU,1997,82,67,74.5,0,9.5,,0,0,4/30/97
HOU,1997,84,65,74.5,0,9.5,0,0,0,5/1/97
HOU,1997,85,70,77.5,0,12.5,0.02,0,0,5/2/97
HOU,1997,82,63,72.5,0,7.5,1.00E-04,0,0,5/3/97
HOU,1997,79,60,69.5,0,4.5,0,0,0,5/4/97
HOU,1997,79,57,68,0,3,0,0,0,5/5/97
HOU,1997,82,60,71,0,6,0,0,0,5/6/97
HOU,1997,83,64,73.5,0,8.5,0,0,0,5/7/97
HOU,1997,85,65,75,0,10,0,0,0,5/8/97
HOU,1997,84,65,74.5,0,9.5,0.55,0,0,5/9/97
HOU,1997,70,63,66.5,0,1.5,0.02,0,0,5/10/97
HOU,1997,74,65,69.5,0,4.5,1.00E-04,0,0,5/11/97
HOU,1997,81,64,72.5,0,7.5,1.08,0,0,5/12/97
HOU,1997,81,62,71.5,0,6.5,0,0,0,5/13/97
HOU,1997,87,64,75.5,0,10.5,0,0,0,5/14/97
HOU,1997,83,68,75.5,0,10.5,0.88,0,0,5/15/97
HOU,1997,83,68,75.5,0,10.5,0.02,0,0,5/16/97
HOU,1997,85,69,77,0,12,0,0,0,5/17/97
HOU,1997,82,71,76.5,0,11.5,0.77,0,0,5/18/97
HOU,1997,87,71,79,0,14,0,0,0,5/19/97
HOU,1997,85,72,78.5,0,13.5,0.54,0,0,5/20/97
HOU,1997,85,69,77,0,12,1.00E-04,0,0,5/21/97
HOU,1997,76,69,72.5,0,7.5,1.63,0,0,5/22/97
HOU,1997,82,69,75.5,0,10.5,0.04,0,0,5/23/97
HOU,1997,84,68,76,0,11,2.46,0,0,5/24/97
HOU,1997,87,68,77.5,0,12.5,0,0,0,5/25/97
HOU,1997,89,73,81,0,16,0,0,0,5/26/97
HOU,1997,90,74,82,0,17,0,0,0,5/27/97
HOU,1997,87,72,79.5,0,14.5,1.00E-04,0,0,5/28/97
HOU,1997,82,71,76.5,0,11.5,0.22,0,0,5/29/97
HOU,1997,87,70,78.5,0,13.5,1.00E-04,0,0,5/30/97
HOU,1997,84,67,75.5,0,10.5,0.38,0,0,5/31/97
HOU,1997,85,64,74.5,0,9.5,0,0,0,6/1/97
HOU,1997,88,65,76.5,0,11.5,0,0,0,6/2/97
HOU,1997,89,69,79,0,14,0,0,0,6/3/97
HOU,1997,88,71,79.5,0,14.5,0,0,0,6/4/97
HOU,1997,88,73,80.5,0,15.5,0.12,0,0,6/5/97
HOU,1997,89,73,81,0,16,1.00E-04,0,0,6/6/97
HOU,1997,86,74,80,0,15,0.15,0,0,6/7/97
HOU,1997,86,74,80,0,15,1.00E-04,0,0,6/8/97
HOU,1997,86,73,79.5,0,14.5,0.01,0,0,6/9/97
HOU,1997,87,72,79.5,0,14.5,0.03,0,0,6/10/97
HOU,1997,91,73,82,0,17,0,0,0,6/11/97
HOU,1997,92,74,83,0,18,0,0,0,6/12/97
HOU,1997,92,75,83.5,0,18.5,0,0,0,6/13/97
HOU,1997,95,77,86,0,21,0,0,0,6/14/97
HOU,1997,91,77,84,0,19,0,0,0,6/15/97
HOU,1997,93,76,84.5,0,19.5,1.00E-04,0,0,6/16/97
HOU,1997,90,67,78.5,0,13.5,0.44,0,0,6/17/97
HOU,1997,88,75,81.5,0,16.5,0.63,0,0,6/18/97
HOU,1997,88,73,80.5,0,15.5,0.48,0,0,6/19/97
HOU,1997,87,74,80.5,0,15.5,0,0,0,6/20/97
HOU,1997,88,71,79.5,0,14.5,1.49,0,0,6/21/97
HOU,1997,89,74,81.5,0,16.5,0.11,0,0,6/22/97
HOU,1997,90,78,84,0,19,0,0,0,6/23/97
HOU,1997,92,74,83,0,18,0,0,0,6/24/97
HOU,1997,91,75,83,0,18,0.31,0,0,6/25/97
HOU,1997,92,71,81.5,0,16.5,2.31,0,0,6/26/97
HOU,1997,91,74,82.5,0,17.5,0,0,0,6/27/97
HOU,1997,92,76,84,0,19,0,0,0,6/28/97
HOU,1997,92,75,83.5,0,18.5,0,0,0,6/29/97
HOU,1997,92,76,84,0,19,0.21,0,0,6/30/97
HOU,1997,93,76,84.5,0,19.5,0,0,0,7/1/97
HOU,1997,94,75,84.5,0,19.5,0,0,0,7/2/97
HOU,1997,95,75,85,0,20,0,0,0,7/3/97
HOU,1997,96,75,85.5,0,20.5,0,0,0,7/4/97
HOU,1997,96,78,87,0,22,0,0,0,7/5/97
HOU,1997,93,76,84.5,0,19.5,0,0,0,7/6/97
HOU,1997,94,77,85.5,0,20.5,0,0,0,7/7/97
HOU,1997,91,77,84,0,19,0.03,0,0,7/8/97
HOU,1997,94,77,85.5,0,20.5,0,0,0,7/9/97
HOU,1997,95,75,85,0,20,0,0,0,7/10/97
HOU,1997,95,76,85.5,0,20.5,0,0,0,7/11/97
HOU,1997,94,77,85.5,0,20.5,0,0,0,7/12/97
HOU,1997,96,76,86,0,21,0,0,0,7/13/97
HOU,1997,95,74,84.5,0,19.5,0.55,0,0,7/14/97
HOU,1997,94,75,84.5,0,19.5,0,0,0,7/15/97
HOU,1997,95,77,86,0,21,0,0,0,7/16/97
HOU,1997,89,76,82.5,0,17.5,0.49,0,0,7/17/97
HOU,1997,94,75,84.5,0,19.5,0,0,0,7/18/97
HOU,1997,93,77,85,0,20,0,0,0,7/19/97
HOU,1997,93,78,85.5,0,20.5,0,0,0,7/20/97
HOU,1997,94,77,85.5,0,20.5,0,0,0,7/21/97
HOU,1997,96,77,86.5,0,21.5,0,0,0,7/22/97
HOU,1997,96,77,86.5,0,21.5,1.00E-04,0,0,7/23/97
HOU,1997,94,78,86,0,21,0,0,0,7/24/97
HOU,1997,94,79,86.5,0,21.5,0,0,0,7/25/97
HOU,1997,94,78,86,0,21,0,0,0,7/26/97
HOU,1997,95,77,86,0,21,0.15,0,0,7/27/97
HOU,1997,95,78,86.5,0,21.5,0.67,0,0,7/28/97
HOU,1997,94,78,86,0,21,0.5,0,0,7/29/97
HOU,1997,89,79,84,0,19,0.12,0,0,7/30/97
HOU,1997,92,76,84,0,19,0.01,0,0,7/31/97
HOU,1997,93,78,85.5,0,20.5,,0,0,8/1/97
HOU,1997,91,76,83.5,0,18.5,,0,0,8/2/97
HOU,1997,92,78,85,0,20,,0,0,8/3/97
HOU,1997,94,75,84.5,0,19.5,,0,0,8/4/97
HOU,1997,97,76,86.5,0,21.5,,0,0,8/5/97
HOU,1997,95,77,86,0,21,,0,0,8/6/97
HOU,1997,95,77,86,0,21,,0,0,8/7/97
HOU,1997,85,71,78,0,13,,0,0,8/8/97
HOU,1997,93,77,85,0,20,,0,0,8/9/97
HOU,1997,94,79,86.5,0,21.5,,0,0,8/10/97
HOU,1997,94,77,85.5,0,20.5,,0,0,8/11/97
HOU,1997,94,77,85.5,0,20.5,,0,0,8/12/97
HOU,1997,95,78,86.5,0,21.5,,0,0,8/13/97
HOU,1997,94,77,85.5,0,20.5,,0,0,8/14/97
HOU,1997,94,79,86.5,0,21.5,,0,0,8/15/97
HOU,1997,95,79,87,0,22,,0,0,8/16/97
HOU,1997,96,79,87.5,0,22.5,,0,0,8/17/97
HOU,1997,92,78,85,0,20,,0,0,8/18/97
HOU,1997,96,76,86,0,21,,0,0,8/19/97
HOU,1997,98,77,87.5,0,22.5,,0,0,8/20/97
HOU,1997,98,78,88,0,23,,0,0,8/21/97
HOU,1997,96,78,87,0,22,,0,0,8/22/97
HOU,1997,86,74,80,0,15,,0,0,8/23/97
HOU,1997,89,73,81,0,16,,0,0,8/24/97
HOU,1997,90,73,81.5,0,16.5,,0,0,8/25/97
HOU,1997,91,71,81,0,16,,0,0,8/26/97
HOU,1997,92,75,83.5,0,18.5,,0,0,8/27/97
HOU,1997,92,73,82.5,0,17.5,,0,0,8/28/97
HOU,1997,94,73,83.5,0,18.5,,0,0,8/29/97
HOU,1997,93,74,83.5,0,18.5,,0,0,8/30/97
HOU,1997,94,74,84,0,19,,0,0,8/31/97
HOU,1997,92,77,84.5,0,19.5,,0,0,9/1/97
HOU,1997,96,72,84,0,19,,0,0,9/2/97
HOU,1997,92,76,84,0,19,,0,0,9/3/97
HOU,1997,88,77,82.5,0,17.5,,0,0,9/4/97
HOU,1997,90,71,80.5,0,15.5,,0,0,9/5/97
HOU,1997,93,72,82.5,0,17.5,,0,0,9/6/97
HOU,1997,89,75,82,0,17,,0,0,9/7/97
HOU,1997,93,75,84,0,19,,0,0,9/8/97
HOU,1997,96,71,83.5,0,18.5,,0,0,9/9/97
HOU,1997,91,71,81,0,16,,0,0,9/10/97
HOU,1997,91,74,82.5,0,17.5,,0,0,9/11/97
HOU,1997,91,74,82.5,0,17.5,,0,0,9/12/97
HOU,1997,92,74,83,0,18,,0,0,9/13/97
HOU,1997,93,75,84,0,19,,0,0,9/14/97
HOU,1997,93,74,83.5,0,18.5,,0,0,9/15/97
HOU,1997,93,74,83.5,0,18.5,,0,0,9/16/97
HOU,1997,94,74,84,0,19,,0,0,9/17/97
HOU,1997,92,74,83,0,18,,0,0,9/18/97
HOU,1997,93,73,83,0,18,,0,0,9/19/97
HOU,1997,93,77,85,0,20,,0,0,9/20/97
HOU,1997,84,75,79.5,0,14.5,,0,0,9/21/97
HOU,1997,80,75,77.5,0,12.5,,0,0,9/22/97
HOU,1997,84,74,79,0,14,,0,0,9/23/97
HOU,1997,80,71,75.5,0,10.5,,0,0,9/24/97
HOU,1997,80,68,74,0,9,,0,0,9/25/97
HOU,1997,85,62,73.5,0,8.5,,0,0,9/26/97
HOU,1997,85,61,73,0,8,,0,0,9/27/97
HOU,1997,88,62,75,0,10,,0,0,9/28/97
HOU,1997,88,67,77.5,0,12.5,,0,0,9/29/97
HOU,1997,89,67,78,0,13,,0,0,9/30/97
HOU,1997,90,70,80,0,15,,0,,10/1/97
HOU,1997,86,68,77,0,12,,0,,10/2/97
HOU,1997,86,64,75,0,10,,0,,10/3/97
HOU,1997,84,68,76,0,11,,0,,10/4/97
HOU,1997,87,73,80,0,15,,0,,10/5/97
HOU,1997,85,72,78.5,0,13.5,,0,,10/6/97
HOU,1997,78,71,74.5,0,9.5,,0,,10/7/97
HOU,1997,81,73,77,0,12,,0,,10/8/97
HOU,1997,82,75,78.5,0,13.5,,0,,10/9/97
HOU,1997,82,74,78,0,13,,0,,10/10/97
HOU,1997,79,73,76,0,11,,0,,10/11/97
HOU,1997,85,76,80.5,0,15.5,,0,,10/12/97
HOU,1997,76,59,67.5,0,2.5,,0,,10/13/97
HOU,1997,73,55,64,1,0,,0,,10/14/97
HOU,1997,74,52,63,2,0,,0,,10/15/97
HOU,1997,75,54,64.5,0.5,0,,0,,10/16/97
HOU,1997,76,54,65,0,0,,0,,10/17/97
HOU,1997,78,56,67,0,2,,0,,10/18/97
HOU,1997,83,59,71,0,6,,0,,10/19/97
HOU,1997,83,61,72,0,7,,0,,10/20/97
HOU,1997,83,62,72.5,0,7.5,,0,,10/21/97
HOU,1997,67,63,65,0,0,,0,,10/22/97
HOU,1997,79,62,70.5,0,5.5,,0,,10/23/97
HOU,1997,86,73,79.5,0,14.5,,0,,10/24/97
HOU,1997,83,71,77,0,12,,0,,10/25/97
HOU,1997,71,51,61,4,0,,0,,10/26/97
HOU,1997,62,45,53.5,11.5,0,,0,,10/27/97
HOU,1997,59,48,53.5,11.5,0,,0,,10/28/97
HOU,1997,67,57,62,3,0,,0,,10/29/97
HOU,1997,80,63,71.5,0,6.5,,0,,10/30/97
HOU,1997,85,68,76.5,0,11.5,,0,,10/31/97
HOU,1997,80,61,70.5,0,5.5,,0,,11/1/97
HOU,1997,75,53,64,1,0,,0,,11/2/97
HOU,1997,73,48,60.5,4.5,0,,0,,11/3/97
HOU,1997,77,48,62.5,2.5,0,,0,,11/4/97
HOU,1997,73,66,69.5,0,4.5,,0,,11/5/97
HOU,1997,69,51,60,5,0,,0,,11/6/97
HOU,1997,62,44,53,12,0,,0,,11/7/97
HOU,1997,65,47,56,9,0,,0,,11/8/97
HOU,1997,68,54,61,4,0,,0,,11/9/97
HOU,1997,62,51,56.5,8.5,0,,0,,11/10/97
HOU,1997,58,48,53,12,0,,0,,11/11/97
HOU,1997,60,55,57.5,7.5,0,,0,,11/12/97
HOU,1997,65,51,58,7,0,,0,,11/13/97
HOU,1997,65,49,57,8,0,,0,,11/14/97
HOU,1997,56,39,47.5,17.5,0,,0,,11/15/97
HOU,1997,53,37,45,20,0,,0,,11/16/97
HOU,1997,50,40,45,20,0,,0,,11/17/97
HOU,1997,52,48,50,15,0,,0,,11/18/97
HOU,1997,58,49,53.5,11.5,0,,0,,11/19/97
HOU,1997,72,49,60.5,4.5,0,,0,,11/20/97
HOU,1997,70,53,61.5,3.5,0,,0,,11/21/97
HOU,1997,70,50,60,5,0,,0,,11/22/97
HOU,1997,69,48,58.5,6.5,0,,0,,11/23/97
HOU,1997,69,48,58.5,6.5,0,,0,,11/24/97
HOU,1997,77,59,68,0,3,,0,,11/25/97
HOU,1997,78,59,68.5,0,3.5,,0,,11/26/97
HOU,1997,79,65,72,0,7,,0,,11/27/97
HOU,1997,78,60,69,0,4,,0,,11/28/97
HOU,1997,76,53,64.5,0.5,0,,0,,11/29/97
HOU,1997,64,48,56,9,0,,0,,11/30/97
HOU,1997,57,46,51.5,13.5,0,,0,,12/1/97
HOU,1997,69,51,60,5,0,,0,,12/2/97
HOU,1997,69,52,60.5,4.5,0,,0,,12/3/97
HOU,1997,60,42,51,14,0,,0,,12/4/97
HOU,1997,61,42,51.5,13.5,0,,0,,12/5/97
HOU,1997,55,39,47,18,0,,0,,12/6/97
HOU,1997,64,51,57.5,7.5,0,,0,,12/7/97
HOU,1997,76,53,64.5,0.5,0,,0,,12/8/97
HOU,1997,80,55,67.5,0,2.5,,0,,12/9/97
HOU,1997,63,46,54.5,10.5,0,,0,,12/10/97
HOU,1997,47,42,44.5,20.5,0,,0,,12/11/97
HOU,1997,46,40,43,22,0,,0,,12/12/97
HOU,1997,48,34,41,24,0,,,,12/13/97
HOU,1997,60,32,46,19,0,,,,12/14/97
HOU,1997,63,35,49,16,0,,0,,12/15/97
HOU,1997,72,40,56,9,0,,0,,12/16/97
HOU,1997,68,45,56.5,8.5,0,,0,,12/17/97
HOU,1997,71,40,55.5,9.5,0,,0,,12/18/97
HOU,1997,77,51,64,1,0,,0,,12/19/97
HOU,1997,71,60,65.5,0,0.5,,0,,12/20/97
HOU,1997,71,49,60,5,0,,0,,12/21/97
HOU,1997,71,46,58.5,6.5,0,,0,,12/22/97
HOU,1997,73,55,64,1,0,,0,,12/23/97
HOU,1997,65,46,55.5,9.5,0,,0,,12/24/97
HOU,1997,62,44,53,12,0,,0,,12/25/97
HOU,1997,56,42,49,16,0,,0,,12/26/97
HOU,1997,53,35,44,21,0,,0,,12/27/97
HOU,1997,57,35,46,19,0,,0,,12/28/97
HOU,1997,61,41,51,14,0,,0,,12/29/97
HOU,1997,68,37,52.5,12.5,0,,0,,12/30/97
HOU,1997,62,41,51.5,13.5,0,,0,,12/31/97
HOU,1998,71,40,55.5,9.5,0,,0,,1/1/98
HOU,1998,73,59,66,0,1,,0,,1/2/98
HOU,1998,77,61,69,0,4,,0,,1/3/98
HOU,1998,72,64,68,0,3,,0,,1/4/98
HOU,1998,81,64,72.5,0,7.5,,0,,1/5/98
HOU,1998,76,62,69,0,4,,0,,1/6/98
HOU,1998,62,43,52.5,12.5,0,,0,,1/7/98
HOU,1998,60,42,51,14,0,,0,,1/8/98
HOU,1998,66,39,52.5,12.5,0,,0,,1/9/98
HOU,1998,75,51,63,2,0,,0,,1/10/98
HOU,1998,75,58,66.5,0,1.5,,0,,1/11/98
HOU,1998,78,64,71,0,6,,0,,1/12/98
HOU,1998,67,57,62,3,0,,0,,1/13/98
HOU,1998,66,57,61.5,3.5,0,,0,,1/14/98
HOU,1998,58,43,50.5,14.5,0,,0,,1/15/98
HOU,1998,71,40,55.5,9.5,0,,0,,1/16/98
HOU,1998,67,49,58,7,0,,0,,1/17/98
HOU,1998,76,56,66,0,1,,0,,1/18/98
HOU,1998,62,45,53.5,11.5,0,,0,,1/19/98
HOU,1998,69,48,58.5,6.5,0,,0,,1/20/98
HOU,1998,76,66,71,0,6,,0,,1/21/98
HOU,1998,69,47,58,7,0,,0,,1/22/98
HOU,1998,61,46,53.5,11.5,0,,0,,1/23/98
HOU,1998,61,42,51.5,13.5,0,,0,,1/24/98
HOU,1998,65,42,53.5,11.5,0,,0,,1/25/98
HOU,1998,67,52,59.5,5.5,0,,0,,1/26/98
HOU,1998,65,44,54.5,10.5,0,,0,,1/27/98
HOU,1998,69,41,55,10,0,,0,,1/28/98
HOU,1998,75,50,62.5,2.5,0,,0,,1/29/98
HOU,1998,76,56,66,0,1,,0,,1/30/98
HOU,1998,69,56,62.5,2.5,0,,0,,1/31/98
HOU,1998,67,55,61,4,0,0.09,0,0,2/1/98
HOU,1998,58,54,56,9,0,0.16,0,0,2/2/98
HOU,1998,70,50,60,5,0,0,0,0,2/3/98
HOU,1998,65,47,56,9,0,0,0,0,2/4/98
HOU,1998,54,46,50,15,0,0.18,0,0,2/5/98
HOU,1998,58,44,51,14,0,0,0,0,2/6/98
HOU,1998,61,38,49.5,15.5,0,0,0,0,2/7/98
HOU,1998,71,41,56,9,0,0,0,0,2/8/98
HOU,1998,78,55,66.5,0,1.5,0,0,0,2/9/98
HOU,1998,68,53,60.5,4.5,0,1.02,0,0,2/10/98
HOU,1998,65,46,55.5,9.5,0,0,0,0,2/11/98
HOU,1998,67,44,55.5,9.5,0,1.00E-04,0,0,2/12/98
HOU,1998,69,49,59,6,0,0,0,0,2/13/98
HOU,1998,66,50,58,7,0,0.02,0,0,2/14/98
HOU,1998,59,52,55.5,9.5,0,0.01,0,0,2/15/98
HOU,1998,63,48,55.5,9.5,0,0.79,0,0,2/16/98
HOU,1998,62,46,54,11,0,0,0,0,2/17/98
HOU,1998,64,43,53.5,11.5,0,1.00E-04,0,0,2/18/98
HOU,1998,69,54,61.5,3.5,0,0.48,0,0,2/19/98
HOU,1998,69,47,58,7,0,0,0,0,2/20/98
HOU,1998,63,47,55,10,0,1.03,0,0,2/21/98
HOU,1998,61,50,55.5,9.5,0,0.3,0,0,2/22/98
HOU,1998,72,44,58,7,0,0,0,0,2/23/98
HOU,1998,76,54,65,0,0,0,0,0,2/24/98
HOU,1998,75,63,69,0,4,1.00E-04,0,0,2/25/98
HOU,1998,72,54,63,2,0,0.54,0,0,2/26/98
HOU,1998,72,48,60,5,0,1.00E-04,0,0,2/27/98
HOU,1998,63,50,56.5,8.5,0,0,0,0,2/28/98
HOU,1998,65,40,52.5,12.5,0,0,0,0,3/1/98
HOU,1998,69,41,55,10,0,0,0,0,3/2/98
HOU,1998,65,49,57,8,0,0,0,0,3/3/98
HOU,1998,74,56,65,0,0,0,0,0,3/4/98
HOU,1998,81,68,74.5,0,9.5,0,0,0,3/5/98
HOU,1998,69,61,65,0,0,0.01,0,0,3/6/98
HOU,1998,80,59,69.5,0,4.5,1.00E-04,0,0,3/7/98
HOU,1998,59,43,51,14,0,0.02,0,0,3/8/98
HOU,1998,59,39,49,16,0,0,0,0,3/9/98
HOU,1998,58,38,48,17,0,0,0,0,3/10/98
HOU,1998,61,39,50,15,0,0,0,0,3/11/98
HOU,1998,51,44,47.5,17.5,0,1.00E-04,0,0,3/12/98
HOU,1998,62,48,55,10,0,0.03,0,0,3/13/98
HOU,1998,66,56,61,4,0,0.27,0,0,3/14/98
HOU,1998,70,60,65,0,0,0,0,0,3/15/98
HOU,1998,73,60,66.5,0,1.5,2.28,0,0,3/16/98
HOU,1998,78,54,66,0,1,0,0,0,3/17/98
HOU,1998,74,59,66.5,0,1.5,0,0,0,3/18/98
HOU,1998,75,49,62,3,0,0.04,0,0,3/19/98
HOU,1998,63,43,53,12,0,0,0,0,3/20/98
HOU,1998,68,44,56,9,0,0,0,0,3/21/98
HOU,1998,73,44,58.5,6.5,0,0,0,0,3/22/98
HOU,1998,77,48,62.5,2.5,0,0,0,0,3/23/98
HOU,1998,78,54,66,0,1,0,0,0,3/24/98
HOU,1998,78,58,68,0,3,0,0,0,3/25/98
HOU,1998,79,66,72.5,0,7.5,0,0,0,3/26/98
HOU,1998,79,69,74,0,9,0.04,0,0,3/27/98
HOU,1998,82,68,75,0,10,1.00E-04,0,0,3/28/98
HOU,1998,82,71,76.5,0,11.5,0.03,0,0,3/29/98
HOU,1998,80,71,75.5,0,10.5,1.00E-04,0,0,3/30/98
HOU,1998,77,52,64.5,0.5,0,0.06,0,0,3/31/98
HOU,1998,82,48,65,0,0,0,0,0,4/1/98
HOU,1998,74,53,63.5,1.5,0,1.00E-04,0,0,4/2/98
HOU,1998,85,64,74.5,0,9.5,0,0,0,4/3/98
HOU,1998,77,55,66,0,1,0,0,0,4/4/98
HOU,1998,73,56,64.5,0.5,0,0,0,0,4/5/98
HOU,1998,77,54,65.5,0,0.5,1.00E-04,0,0,4/6/98
HOU,1998,87,67,77,0,12,0,0,0,4/7/98
HOU,1998,89,67,78,0,13,1.00E-04,0,0,4/8/98
HOU,1998,79,56,67.5,0,2.5,0,0,0,4/9/98
HOU,1998,80,56,68,0,3,0,0,0,4/10/98
HOU,1998,80,53,66.5,0,1.5,0,0,0,4/11/98
HOU,1998,77,57,67,0,2,1.00E-04,0,0,4/12/98
HOU,1998,76,69,72.5,0,7.5,0.02,0,0,4/13/98
HOU,1998,84,70,77,0,12,0,0,0,4/14/98
HOU,1998,81,73,77,0,12,1.00E-04,0,0,4/15/98
HOU,1998,89,70,79.5,0,14.5,1.00E-04,0,0,4/16/98
HOU,1998,70,58,64,1,0,0.01,0,0,4/17/98
HOU,1998,60,56,58,7,0,0.53,0,0,4/18/98
HOU,1998,77,53,65,0,0,0,0,0,4/19/98
HOU,1998,77,53,65,0,0,0,0,0,4/20/98
HOU,1998,74,56,65,0,0,1.00E-04,0,0,4/21/98
HOU,1998,79,51,65,0,0,0,0,0,4/22/98
HOU,1998,82,53,67.5,0,2.5,0,0,0,4/23/98
HOU,1998,82,62,72,0,7,0,0,0,4/24/98
HOU,1998,79,65,72,0,7,0,0,0,4/25/98
HOU,1998,77,66,71.5,0,6.5,0.03,0,0,4/26/98
HOU,1998,83,65,74,0,9,0,0,0,4/27/98
HOU,1998,79,61,70,0,5,0.17,0,0,4/28/98
HOU,1998,78,61,69.5,0,4.5,0,0,0,4/29/98
HOU,1998,86,55,70.5,0,5.5,0,0,0,4/30/98
HOU,1998,91,60,75.5,0,10.5,0.01,0,0,5/1/98
HOU,1998,85,66,75.5,0,10.5,1.00E-04,0,0,5/2/98
HOU,1998,89,69,79,0,14,0,0,0,5/3/98
HOU,1998,86,71,78.5,0,13.5,0,0,0,5/4/98
HOU,1998,83,68,75.5,0,10.5,0,0,0,5/5/98
HOU,1998,90,70,80,0,15,0,0,0,5/6/98
HOU,1998,96,69,82.5,0,17.5,0,0,0,5/7/98
HOU,1998,90,74,82,0,17,0,0,0,5/8/98
HOU,1998,97,71,84,0,19,0,0,0,5/9/98
HOU,1998,91,68,79.5,0,14.5,0,0,0,5/10/98
